b0,ba1,ba2,sigma,lp__
-0.5103485894555474,0.06973361999675086,-6.888875875945252e-4,0.8207980805234572,-2380.014172521782
-0.12713484461622496,0.056760204405291,-5.780676889356174e-4,0.797880127256382,-2376.921125033977
0.21415743149949673,0.046599558603244606,-5.037614039847549e-4,0.808028617138412,-2376.676087454393
0.1254715106324688,0.047752706118147845,-5.050404597070661e-4,0.8076698203176375,-2376.2685683106765
0.7259023841026998,0.028837979387572293,-3.570037016278699e-4,0.7950915934192263,-2377.3037466527994
0.3168539031640011,0.042577822471558634,-4.7668828161249755e-4,0.8057691294714338,-2376.014704604373
0.6520542943808648,0.03462160622368794,-4.373008088722889e-4,0.8092964582464022,-2378.3410938587963
0.3484977083483087,0.041504679336315575,-4.604660420720532e-4,0.8069084944664839,-2376.190007961091
0.2464469522106989,0.051054389719789206,-5.864379513451335e-4,0.7940671500085063,-2381.2623775441753
-0.012028504925270696,0.054338761039617774,-5.777716817785799e-4,0.8059051102081238,-2376.798239984699
0.024583494287326257,0.05666811221506219,-6.138865531180594e-4,0.8093355036459171,-2379.1414254272668
0.5293966261312842,0.03702324240253593,-4.316532180012699e-4,0.7992112247614168,-2377.0184038518173
-0.1315729546118261,0.05748645743830447,-5.95995119331651e-4,0.8026369872888592,-2376.5941689281017
-0.0867773075385261,0.05354585892161236,-5.461441305773552e-4,0.7807009090018934,-2377.8068873769166
-0.024745170019456763,0.05587195870180582,-5.938557643741011e-4,0.8097654716275754,-2376.9816629353486
-0.053848309791534,0.05316156487443192,-5.433501573664629e-4,0.793208102586937,-2376.6958854413742
0.46066583753865076,0.0385015153594032,-4.4285660935670256e-4,0.8073678160159945,-2375.961307207899
0.4892969993273403,0.03523733987261603,-4.039537329377678e-4,0.7773839281433914,-2377.8245876113665
0.18333964010120696,0.048642976391056726,-5.33224067039712e-4,0.7865829482783975,-2375.9751457393863
0.21057929560503816,0.049963038582982296,-5.626092606048867e-4,0.7931603603394686,-2377.997681615172
-0.08385047182690072,0.05570474880628963,-5.805034392811644e-4,0.8120753472643905,-2377.0275585526647
-0.0671378323288494,0.05293431941521494,-5.39370655906441e-4,0.7863956045221683,-2377.209176571491
0.3836896074422989,0.04137784089989287,-4.7342550437382014e-4,0.7980491636235169,-2375.667249932562
-0.08839083794438687,0.05632524564839294,-5.900849678901249e-4,0.8030058535589968,-2376.8343688154614
0.3146639487446109,0.044487082805213324,-5.019272801672912e-4,0.816572327238532,-2376.824278578095
-0.1077276043903233,0.056943299520984994,-5.964675593908554e-4,0.7991828973282935,-2377.3273206255467
0.6222096514953465,0.030841753734630103,-3.672373146723952e-4,0.7957072687344884,-2377.1465350750173
0.679745344910849,0.029401357936509574,-3.5492034392148027e-4,0.8075046000683296,-2378.0618398427873
0.3097167538133652,0.042179143337722616,-4.666369302408703e-4,0.7831558177359007,-2376.1857794431976
0.5549918547460811,0.03589943644278667,-4.269277177826236e-4,0.8078610626169704,-2376.051040220715
0.7476854018560207,0.030048855122856242,-3.875291370912438e-4,0.7840591064880069,-2377.0869145706806
0.5087183852747387,0.03582436857659165,-4.1884213451586394e-4,0.8149013682664906,-2377.0042301418007
0.4230865203842947,0.03858866072353516,-4.409432655695359e-4,0.7983538386764898,-2375.911607534612
-0.03892230734031253,0.05430989736478646,-5.698081876521111e-4,0.7800384175006426,-2377.057195092613
0.552691953956752,0.034112276247134046,-4.081560399727475e-4,0.810071473847821,-2378.050053399756
0.5125830171956522,0.03667283971893166,-4.3600331328537574e-4,0.8092694209622967,-2377.167196090814
-0.041677854505414516,0.05620138688446598,-5.9213889469638e-4,0.8061387317942609,-2376.695134506371
-0.06719987342915912,0.05238754826262212,-5.312108345901477e-4,0.8107977010205892,-2377.875569287296
0.43550424827539214,0.037566702516733746,-4.1737361668915007e-4,0.8055435836246897,-2378.3207299453284
0.3840161217048857,0.04416446611216217,-5.12086815981003e-4,0.7883962660443405,-2377.166813968563
-0.18103158456054996,0.05916026322102205,-6.066121202631938e-4,0.7856418236719493,-2376.815728554236
-0.14799941713180606,0.0585768181336502,-6.0788933649604e-4,0.8017274493304754,-2376.646915453583
0.3626528002260099,0.041499310690308516,-4.627517840870791e-4,0.8164009007978519,-2377.1601787936465
-0.3459230114052854,0.06409213452823108,-6.491393312612e-4,0.7836561144571166,-2379.246922922099
0.35397823970209713,0.04373900427669633,-5.006991552055126e-4,0.8067846275890673,-2376.292424572269
1.0944714611252107,0.021780108132083715,-3.45060859455663e-4,0.8211225799149532,-2382.0978305831154
-0.037966846070406096,0.056436200603078156,-5.941775360568343e-4,0.810586676566752,-2377.538760590775
0.42668763758753536,0.04001222019163071,-4.603442330744675e-4,0.8052837870890552,-2375.662800833745
-0.1347514425353305,0.05850439521101064,-6.051763015148961e-4,0.8146805974699073,-2377.4481946831115
0.33823989244857733,0.043036972967663144,-4.819564004776705e-4,0.7833544704211057,-2376.1319848300936
0.4425283716750749,0.039156660372047354,-4.550297689010942e-4,0.7823865844090389,-2376.632400981571
-0.32492029053572585,0.06316219020725442,-6.285598099099283e-4,0.7985959982875994,-2377.7888270664657
-0.10070766223386757,0.057219850854163035,-5.914059895269518e-4,0.799695156665827,-2376.7407316287904
0.3047563207364371,0.04243427784067831,-4.696398068495959e-4,0.7977537342433115,-2375.592407294525
0.659283994446829,0.032748860316186144,-4.0402638518877035e-4,0.8116265524584297,-2376.640839009079
0.4395894635171883,0.03997483684607736,-4.641411655368598e-4,0.7969110508993791,-2375.6118518746134
0.4657543307936736,0.03895125216902894,-4.4681410200695824e-4,0.80050563740528,-2376.5656152198967
0.5470541681287056,0.034574756605541,-4.1066748301319105e-4,0.8194477563234955,-2377.949580367153
0.09184553104844946,0.049256064684070004,-5.195427421606148e-4,0.7918003252825542,-2375.8625073063
-0.2363991911942429,0.06180814079656102,-6.315234113616452e-4,0.8035146231842507,-2377.092343509358
0.2076304266505616,0.04521540630055377,-4.8824864277853146e-4,0.7932956862607358,-2375.732569546611
0.32386456701666566,0.042136111695689885,-4.5905885545496173e-4,0.7987410644364924,-2377.888798726883
0.3840662817700257,0.03960203372513399,-4.440154860825044e-4,0.7984621069518781,-2375.7413985083763
