Key,PZ_ba2,PZ_ba1,PZ_b0,PC1_bd15,PZ_bd30,PC1_bd30,PZ_bd15,C2_b0,C1_b0,PC1_b0,r0,ba1
252,-10.921241474159892,-16.070508374285925,-1.590121579783668,-0.7733683853172744,-0.7693067384299674,-0.484382768185562,-0.4700818954525085,0.07573784643879272,0.7212447270606244,2.3670604489969143,5.961812349969677,-0.01316379983583201
253,-10.298668959796087,-2.8888004079977723,-1.7457597003517713,-0.8608641325188844,-0.7928613611013962,-0.5742055451082918,-0.6478084069885812,0.05459651953423887,0.724528636319117,2.3095646784239823,5.696395462789103,-0.01215852039210304
254,-5.459947654529049,-14.05353704635495,-1.5680252859116173,-0.8660640631613492,-0.8257507311280345,-0.6323724457802969,-0.5192530854916263,-0.01209814243391685,0.7311363242902958,2.498871006843347,4.664710974666898,-0.00962397332340402
255,-3.099707821256982,-9.86447159104248,-1.541201237609081,-0.9124379190197398,-0.7220910543962963,-0.5987036134384116,-0.6511497738842822,0.03677384544229718,0.7182841088528263,2.2828237034892886,4.9602492584301645,-0.00964887927769417
256,-5.935081828276179,-3.848447603316051,-1.5463988752515798,-0.6616153734443709,-0.79506824447055,-0.5864544494238337,-0.49754497623057825,0.08084408739860402,0.7360068271023843,2.226815547976175,4.596210519636917,-0.00886908200154411
257,-7.070477904930699,-9.50198384385024,-1.6022956508784068,-0.812683990002946,-0.6328298313422507,-0.4933689052373311,-0.5334419985443843,0.0271700050938931,0.7224735560765279,2.337614740978412,4.078070575658071,-0.00698547184989934
258,-7.190740342257681,-6.975570928593282,-1.4694178544377223,-0.721577895716571,-0.7745690686044581,-0.7412908613925789,-0.6486892923217781,0.01152716966326206,0.7128535342758497,2.329084494102165,5.872158608722669,-0.01414237003955183
259,-7.372349032256659,-10.703494919874515,-1.4830206353102,-0.8773892165205479,-0.8623268132512236,-0.4624486614214721,-0.29783967887546825,0.03724446586560739,0.7110668408866059,2.297429963536165,5.212932882941411,-0.01038965759007126
260,-9.724534751834115,-8.882377653752952,-1.507030966748952,-0.6680500302656783,-0.7975192170811435,-0.720978242429595,-0.3915376081245296,0.05794002696670154,0.7232257456385257,2.5647065607116435,5.2637165372205255,-0.01172452934594759
261,-14.759411612619594,-2.2665703635924315,-1.5121602921606436,-0.589019294145352,-0.7592337135884314,-0.5849911453291825,-0.3476019783792538,0.02270212044511103,0.7208060098246887,2.335597212206886,5.41554414287177,-0.01153734144298994
262,-8.833760434957249,-2.6419915535786185,-1.5947383758098588,-0.8221379847517262,-0.6561557846410438,-0.6089510146453267,-0.4644077313173443,0.01627882696007073,0.7395760462559582,2.285093088806219,4.27443259643832,-0.00944337165614193
263,-13.307621021773745,-11.284639360724178,-1.4353703126663857,-0.674947875516992,-0.7002297535788153,-0.3922171033254876,-0.42629064021727187,0.05012379030858369,0.7238286476719111,2.2181462929343563,6.375436396164821,-0.01466535917054153
264,-3.126440207913814,-8.980689140953418,-1.6420834452581898,-0.7656303604195942,-0.6862269441015725,-0.6747900747204697,-0.47173059532623407,0.10009169731472098,0.7326435906319085,2.218293614423303,6.958194476877201,-0.01606459096229869
265,0.03617574214374208,-2.1681072012363707,-1.611534349044404,-0.7833411080476576,-0.6119635033404891,-0.6587886284947152,-0.6349835918326727,-0.00648842094413682,0.7007681695938506,2.377712323196218,5.703413031015642,-0.01289517480430191
266,-9.304104956138032,-3.105839956597431,-1.552191212779421,-0.8519103182208805,-0.8230626246540054,-0.10974130807012455,-0.37274211580740935,0.09174168917249688,0.7380721677820815,2.1629375782823432,4.6198732164234615,-0.00969199486705676
267,-0.0988752054118862,-7.672313727009428,-1.4255111745324474,-0.6873491596699647,-0.6037159201343597,-0.5733255543302256,-0.27559374910251644,0.08033627018451195,0.7666030859759753,2.573761720685051,5.470525188560281,-0.01322417914715842
268,-8.565355992446177,-4.79178898949956,-1.503700139951363,-0.6897522258644255,-0.43784406655046193,-0.48509756792001474,-0.4077674949678972,0.00344614225712387,0.7428212691068731,2.2854414773166862,5.431602838779568,-0.01197562658173716
269,-11.47531161468214,-4.746912707516913,-1.43437638176842,-0.696641672738219,-0.7905642806996453,-0.7468303332642479,-0.5999756047773115,0.04622723600768207,0.7456252216193402,2.4716641288242256,4.911442156639289,-0.00961497528697738
270,-12.263227428838626,-6.06260303649407,-1.4695183904793387,-0.833907160938851,-0.6405234357623044,-0.6568446993154479,-0.49187358099951994,0.10458104976420224,0.7388070797992133,2.424334461273638,6.337571856455641,-0.01400183836783475
271,-11.371564344636647,-5.324081139275005,-1.5273650394150953,-0.8296113218145534,-0.5933301083843451,-0.5000247865179389,-0.255543851113455,0.04135967001103191,0.7175334133373563,2.3524795603080513,5.981753528694039,-0.01309067888589838
272,-6.7010276862526865,-10.033666498042678,-1.5187234269581102,-0.7770760660185562,-1.0887198662100004,-0.6487526190898353,-0.603573821237209,0.10789144529219172,0.7572214238944152,2.182813742101646,4.699375851901148,-0.00912922000544372
273,-9.891610167149,-5.005375693608895,-1.5416497862651233,-0.6976606779058809,-0.6640468658326641,-0.6238981180717568,-0.34958449099958555,-0.01270757124947648,0.7206111299987078,2.2466468385154075,5.192718605396506,-0.00983560079531204
274,-12.754109966541098,-7.937494008996886,-1.4754675013001757,-0.7328527171896501,-0.7048776187946377,-0.5456974780633707,-0.4721495868299859,0.06013637248613104,0.7261572011830831,2.1434649350253716,6.896529422195357,-0.01515201869177186
275,-4.778086070675475,-8.581994939386439,-1.4490395570068118,-0.7900109353875083,-0.7721985910079849,-0.5986917218991584,-0.34317559455889646,0.04473737774151219,0.7377651976113809,2.409264023149255,4.5555992917751,-0.00899239358327179
276,-8.364210098386664,-7.492041330284443,-1.6375636804713205,-0.634716276529454,-0.732079931580965,-0.39506615429849823,-0.3629835123977463,0.131867985567126,0.7485686179998441,2.547190120759914,5.627347579536942,-0.01174803166529042
277,-7.743808831490053,-13.402000331537408,-1.5268556802290003,-0.9117642912743608,-0.7610049532514247,-0.29948611067503705,-0.38112089861343273,-0.01473981708880678,0.7294026967940241,2.236652735733912,5.374157650042094,-0.01107493461863514
278,-8.503756399148783,-2.6051196090419424,-1.4542219685279263,-0.8046850654513441,-0.5258244280107519,-0.7115546319267346,-0.2488980423240627,0.01512774347717782,0.7221498448043426,2.4854770900000323,5.259913828196767,-0.01239528063334279
279,-12.814672377355194,-15.696457880044848,-1.6483403587222651,-0.7445414258022924,-0.8066248904784031,-0.5737976122506083,-0.3874630589799858,-3.0161192314111934e-4,0.7290607082161303,2.3194676143159105,6.4767775709743365,-0.01496397918635278
280,-12.020026021949851,-6.31359151714233,-1.6460267791364072,-0.6343714704154737,-0.7197651305251683,-0.43201220549633856,-0.3319405471172736,0.04410883646017595,0.7279115688985507,2.1376189490416135,5.168704677780801,-0.01143720216319368
281,-13.397619619630545,-14.350393256637958,-1.5910825585150845,-0.7577346396718015,-0.6693751495336961,-0.6853454643810407,-0.2157501443737228,0.02132827796454683,0.7389451585079084,2.518870857844176,5.808785353212798,-0.01279954541489474
282,-4.443619068917718,-7.1463416112961236,-1.469373223252473,-0.8650880706019877,-0.6012125097718838,-0.5801509854072351,-0.4212537673188914,0.04850924690735951,0.7416422732104221,2.3769024752719554,7.370632804249543,-0.01607162270290376
283,-12.293408290250747,-8.619434151907377,-1.5289952876773731,-0.7568875028140545,-0.7938783488098715,-0.6508064754683357,-0.457331174749433,0.030336061581488,0.7330004726621727,2.457784649171713,4.993447136152929,-0.00994833625362271
284,-9.006240762184571,-8.070274604778737,-1.532943124828204,-0.6248592874614621,-0.5352227060793393,-0.46757041928663934,-0.5546193480887036,0.03908772485310519,0.7288617120294886,2.185640149255398,4.590811175514986,-0.00980907201831026
285,-11.386130713083082,-2.5537045926856212,-1.5922015421560618,-0.8758163317233568,-0.7121182330926491,-0.5686351771647095,-0.24280666630977105,0.03291341498272913,0.7283395292889532,2.339587877373472,4.903422738396365,-0.00967230146664257
286,-7.037465905526866,-4.4776711029198335,-1.322830174362874,-0.8624559747161623,-0.6255327106417428,-0.6193537910039353,-0.4971265414223806,0.02438187840832927,0.7217117463348678,2.3810736829330468,5.081675532492071,-0.01024342361063086
287,-7.143370423424682,-8.804183352222678,-1.4860854070576013,-0.6157966180558565,-0.6024031301132634,-0.6980847736822042,-0.3875498368066611,0.06610361652431539,0.7238918991620783,2.352108078384836,4.229736504052633,-0.00769601867938834
288,-7.586423663457211,-0.1357637540666481,-1.7187745222529929,-0.7557629710338735,-0.536407243327589,-0.4473059697060727,-0.6804346481935011,-0.0140170765282344,0.7119696711092561,2.347130793444373,6.61364259528564,-0.01401734716561974
289,-13.349777275301436,-9.612888879936712,-1.592739468032313,-0.6980544445258243,-0.8244077152191406,-0.5266192133976302,-0.35967691191607165,0.06944905506938462,0.7401492017966822,2.389211339221464,3.826532255274094,-0.00580202270749619
290,-5.904534355212355,-5.448074940243462,-1.4731439520368212,-0.6772222004947005,-0.8590628915316607,-0.6044116835162516,-0.5850159456070816,0.01568813842799324,0.7072588392743911,2.286029342269958,5.279407781701264,-0.01104643882399243
291,-5.798325476127388,-11.283630389343124,-1.598860702433424,-0.6017170457559712,-0.7563550056728262,-0.4838379230332053,-0.3219301599520862,0.02764897716579284,0.7353816747617695,2.3438487944020774,7.343141194019975,-0.01690325766945894
292,-11.939086483420184,-11.476263834057264,-1.5588860755158924,-0.6916415329179554,-0.8145436519662043,-0.5224114157593625,-0.5713766953140946,0.05935118259994117,0.736172025339731,2.468035293411724,5.804091252291763,-0.0131373850475587
293,-13.73983227396342,-5.144730871452856,-1.5880829098277085,-0.7019636029419011,-0.6233372877972441,-0.5415115222978343,-0.5805023616653726,0.05446650785041815,0.7291520292937629,2.3932456499276005,5.297678295341978,-0.01152712175240549
294,-15.615400252747785,-7.842496608093051,-1.7186851855578311,-0.6108798015388345,-0.811531627973769,-0.6422908463508556,-0.4126015596942143,0.03072823345978937,0.7448943071899892,2.404009964954734,6.490033489627844,-0.01504037336964389
295,-6.959967114636196,2.0639520643056333,-1.762287712487856,-0.6913281224512222,-0.6239832104395937,-0.5942499856198519,-0.5279875856002653,-0.01759925346934751,0.7188311727965598,2.2840815881464063,5.429306779559442,-0.01120283894444747
296,-12.581683556362169,-5.8810965622419085,-1.5617631020331495,-0.7962535123218772,-0.6808204526318996,-0.7784563408025159,-0.38418664940303526,0.01992923974990569,0.7433502094165689,2.294903135607495,4.124417622511087,-0.00769837630313074
297,-11.477724653307208,-5.002066405392681,-1.627956063431881,-0.6617664116703827,-0.6202315584737069,-0.521991708973963,-0.6901957599150315,0.0734450276063076,0.7493209042364352,2.2943035695324543,7.492107074058052,-0.01580041592901784
298,-1.2459173875253429,-10.33887987971485,-1.4393520169349796,-0.8228875750374279,-0.5542647303872286,-0.610539219118491,-0.42803622302542366,0.03596566380627825,0.7453057437004506,2.267899106010015,7.454520574957754,-0.01637978110655093
299,-7.45472522527789,-14.446149508430944,-1.5039723063253232,-0.6214538807279105,-0.8737366893035887,-0.6882276436014295,-0.5807283146146527,-0.05134285845737649,0.7039858233737235,2.3096164462123236,4.8985409385348655,-0.0104530144551834
300,-8.1049526626760091,-10.463544124095163,-1.458221225733715,-0.7979164674979548,-0.6032004957463171,-0.5619107594358221,-0.6176659085801094,0.06310300977866709,0.7285973683883458,2.2240202058893033,6.182472453715357,-0.01432160764565185
301,-4.8550215946461535,-6.279002723227707,-1.5263093978029,-0.7097234775195431,-0.8599561753881382,-0.3694350583482944,-0.4194307443194078,0.05613975220965267,0.7373462363380072,2.2444089427853973,6.410649039418838,-0.01355373877691211
302,-11.216745054119498,-9.861809224982087,-1.5851318341545646,-0.7977281827296083,-0.7193450644462542,-0.695566364783762,-0.4007877664464613,-0.03453899216173815,0.73986331469515,2.340309190019329,5.692159661927387,-0.0117184445871184
303,-5.554538108561681,-9.301227704898013,-1.680110729281604,-0.8620106174596313,-0.8409101718871999,-0.3530028336829907,-0.3460512113392804,0.01605512706072399,0.7297615284965123,2.320158833790374,4.833798116432611,-0.00973006602592188
304,-10.121908302034694,-11.873100574285283,-1.5138235409869227,-0.7242694561806623,-0.6024407920524526,-0.7896501410536257,-0.4907601238582974,0.03416519582851961,0.7312227091386347,2.5386550123840865,6.618005438872258,-0.0144947644850456
305,-11.760983531901632,-4.071340255002139,-1.5380259066738022,-0.7510053285344688,-0.9056223100443244,-0.7006875826571461,-0.3238279988701953,0.02421706999423811,0.7041258784304133,2.159133025961324,5.784251258089106,-0.01231107867304282
306,-10.714919205621552,-9.374071688225596,-1.6215990360707542,-0.8337478782404791,-0.6572920994222191,-0.281961517804931,-0.5181908866190491,0.00995062078339536,0.7523300055237782,2.2248250475848836,4.938178310072278,-0.01056009084601877
307,-10.015818905084648,-12.438097889466256,-1.4857131290917205,-0.767256115095303,-0.747912780580867,-0.6098157504958029,-0.28987431366338634,0.0541995241354035,0.7143051633187679,2.2084933783531793,5.378734612757618,-0.01106551318312524
308,-11.151387003497105,-9.683706112306158,-1.5669966120649812,-0.8097371123548491,-0.8133257178672354,-0.601757943141098,-0.29986934046590247,-0.01408402692124887,0.7439882993515573,2.3680644450327324,5.13033410478335,-0.01107253060881741
309,-7.402290341215303,-9.129586031269271,-1.611781928059567,-0.6697525469781503,-0.7666279032181027,-0.7046127685335155,-0.5515999640766012,0.03079393564613639,0.7339304332271954,2.009130334711802,5.7760167596977965,-0.01296429481115842
310,-9.650027287046925,-5.274940960883377,-1.4879258436667966,-0.9909631192548508,-0.6399203040495411,-0.5210346269814806,-0.521062097421054,0.11686143746206498,0.727262093686175,2.447946362260193,6.754469936800178,-0.01529378164195811
311,-14.123025179340058,-11.841233761794044,-1.4582255661235686,-0.7107080916691508,-0.845657522028634,-0.5946404929593663,-0.4505082714105465,0.02411329605992398,0.7191580876101853,2.1260951153726975,5.192115507875282,-0.01093026844874828
312,-3.1557546058191903,-7.791576522327885,-1.6847403381746646,-0.7814016144762339,-0.913877714847134,-0.4739413621002639,-0.47001086368889583,0.00600730785299821,0.7378335908931524,2.243321118139455,4.221056347316366,-0.00821669398661762
313,-6.658991841089781,-3.3826198207053473,-1.530798840816449,-0.7467116415385953,-0.8166993029451293,-0.4611574789704187,-0.5496503527138636,0.04211967013753281,0.7084509664997701,2.3657388662711387,3.795470551626988,-0.00684933805599992
314,-8.497278065537154,-9.68453432606773,-1.4498322072463,-0.5980683009982224,-0.8219093168532375,-0.4949036552342499,-0.5411655780267213,0.053829800300528,0.7268197620557043,2.325771836853146,5.844567668012081,-0.01328121701711984
315,-9.262073073437367,-8.880556145476307,-1.6092021324730328,-0.677391350761712,-0.6767542291242281,-0.5777419106303825,-0.47917178921823167,-0.06445298984876416,0.7255644771744707,2.160585018247856,4.893587411987243,-0.00990909988355794
316,-11.604748255251684,-12.624900816518956,-1.666605176132123,-0.7313246164997966,-0.7513683688659923,-0.5795748365222884,-0.2895479103869474,0.07695128643305207,0.7042371157313145,2.164236907189939,6.774992852316465,-0.01541679052955672
317,-6.082232346945402,-2.981020073855814,-1.6155368028460506,-0.7364678407683147,-0.8439492442002148,-0.3712588442848695,-0.5025225171499009,0.14309910426955985,0.7389001125105794,2.215776806716917,5.956085427869257,-0.01320114989675299
318,-8.50276658832808,-6.425773522393142,-1.6413467853424002,-0.8122226859290178,-0.5912304626924572,-0.5315805985315027,-0.5357776595401633,0.13888208321562548,0.7413485745875362,2.2453595775344604,6.252414936232983,-0.01404257707728209
319,-5.369827989369266,-3.885935727578941,-1.5573694418222126,-0.8503072851933867,-0.6707992984775824,-0.6659293645433595,-0.4274367146735299,0.06701659107559854,0.7322043532317589,2.289263624752832,5.365225425350515,-0.01119160882948249
320,-8.956108551964748,-1.733575565569069,-1.443037234706485,-0.8199431839091121,-0.6425036771477233,-0.4718991384847858,-0.37411629057576895,0.05847147655654929,0.7299603626037375,2.3618601058144963,6.664991968623271,-0.01539368787970508
321,-5.7140329217002765,-5.415619435385948,-1.5927822297560608,-0.7935811530960789,-0.6723505620370529,-0.39495058006053074,-0.2809038698477708,0.05908309418883562,0.7341111659118217,2.173682080169211,5.166003433987293,-0.01105373296833768
322,-8.973590604021647,-5.252133142468235,-1.5701316843725583,-0.840505090646323,-0.7882563039808036,-0.4280638762138068,-0.32285265165351346,0.01822681455435009,0.7185052082330122,2.295224543088425,6.2585601147358645,-0.01375130617410298
323,-7.765416019816429,-12.085857443984771,-1.4949513045964848,-0.7981376944733808,-0.7706757448439734,-0.6160199806176017,-0.4630996923109885,0.10581715729094536,0.6969189848339639,2.3130499693045983,6.165489269216027,-0.01362463647047892
324,-13.704804884938378,-1.6460305178449204,-1.6636533376833158,-0.8832656682003046,-0.6825492890518121,-0.6685254532442739,-0.47849711646431137,0.01931605190775451,0.7153029116516393,2.2140576479511376,4.1638368398137375,-0.00769935619760102
325,-16.7130112024646,-4.698081048728128,-1.679683030161123,-0.8051935593032149,-0.9313066735084063,-0.6461052288992474,-0.5423729211368461,0.07909200216376064,0.720228097005551,2.2812806523218003,6.747869692332912,-0.01480734843445372
326,-6.815279039733203,-8.266436342933037,-1.5958846600654626,-0.918387478492266,-0.6036541742428019,-0.7621269182487239,-0.40247995209300264,0.00972598634681101,0.7239887747235786,2.4277689110629463,6.274686085542083,-0.01416939759332888
327,-8.160256136880577,-4.332476470365709,-1.649981971052157,-0.8835029699761727,-0.9195403643778082,-0.5874118429256328,-0.3795582688736846,0.02958148002126675,0.723925999909309,2.325776823262514,5.696885910897202,-0.01240542930422053
328,-8.187430171462823,-6.35413833733193,-1.655509911919203,-0.8079207986814214,-0.584593647472565,-0.4114989647703047,-0.2841360885094777,0.07013738830860353,0.7337000001722562,2.338491866763546,4.211537188442051,-0.00840012773102752
329,-4.648963644359364,-8.38993479596637,-1.580300502331095,-0.9410969122659932,-0.4854291446205116,-0.6649839212061615,-0.23765994716920563,0.04017676758452412,0.7187946390411671,2.617324613606622,5.646919543939133,-0.01229496920164883
330,-8.24077243599786,-8.576858192810233,-1.5916008065889742,-0.8203055586956756,-0.8233788391166785,-0.7222355892617051,-0.3503236809012777,0.06889412472979302,0.727843698575666,2.3572593563609976,6.078739474865282,-0.0133181607192979
331,-9.067590217606211,-8.396589734471101,-1.4745109584815264,-0.7244632766221272,-0.661097038885623,-0.5901583218550038,-0.49954604431315414,0.02827364271266756,0.7281200553990932,2.2608095735116827,6.643390045585468,-0.01511960717001595
332,1.6199694016297634,-7.303266408316865,-1.4645299480031913,-0.8276423753978503,-0.740955790496195,-0.494812563004931,-0.628110760138955,0.01534048320311198,0.7371429515190925,2.1999852246205056,4.896165572586321,-0.01021100795966067
333,-4.01852036440588,-8.491276964138843,-1.4379049732694074,-0.5936052682769469,-0.6364232224934349,-0.5703910097154388,-0.46954453678870056,0.06272242828317483,0.7191631150038091,2.1768181516778977,4.9572211651847375,-0.01101979399898208
334,-7.236206618307168,-11.608098086697389,-1.6325945338017998,-0.6943468903391599,-0.6072402427858586,-0.48806696063511024,-0.47940265833601425,0.06702956969115054,0.732515136365639,2.393991038741434,6.437639703264087,-0.01431852378277472
335,-9.396779138621588,-10.974315127166092,-1.565501575187352,-0.6929764496412351,-0.6689826723850514,-0.575334985699923,-0.47645428305524623,0.05511082842288201,0.7277705045819527,2.3462928381542274,4.446684503834208,-0.00911721517836476
336,-1.9009980598087175,-12.411671863586095,-1.4335094836520197,-0.7688722395460754,-0.7532135695106775,-0.4279599208602915,-0.3780357412465054,0.00483279572235333,0.7337524357621162,2.3476282444022365,5.420757812057253,-0.01113214231529185
337,-7.536867686767615,-8.995903323123642,-1.575622026097889,-0.7669159999597535,-0.5628798795823756,-0.7591651166231562,-0.26658917019917194,0.05920059248881498,0.7257723152175692,2.254438704464318,6.897448723092095,-0.0157454005030067
338,-12.892267057926244,-6.431242824663348,-1.5284785642717018,-0.6592816749316517,-0.600240885403056,-0.7358410667350466,-0.24760745578813664,0.02652716226998907,0.725998139501799,2.2856934285921944,6.032615842871782,-0.01299122983823495
339,-3.4044449720056607,-6.8511780645734355,-1.475504997302192,-0.6475697798451365,-0.5842330756781083,-0.6606121108333695,-0.34119318226645856,0.03285922254657433,0.718854889522156,2.3775686888275662,4.527485787854742,-0.00934368547457615
340,-11.653981016804854,-11.483537025703807,-1.49702036371142,-0.7451111919855012,-0.4929249283440509,-0.5171732933521522,-0.3035640387589392,0.03949655364914253,0.7251110434644669,2.189759530578531,6.642853972743414,-0.01419111420908401
341,-9.649116123464628,-8.214021356804922,-1.6352065439388823,-0.5833311555475873,-0.5219058223637993,-0.5797703254756624,-0.6400023801149084,-0.01758269911573103,0.7117992602666697,2.189691537104224,4.718339280281136,-0.00947050804219686
342,-12.078313404778294,-10.52352389807203,-1.5222095922630725,-0.7706187313194288,-0.817167865167485,-0.6338323287221053,-0.34867026490721587,0.12251794611808908,0.7277834590022415,2.3739401163119127,6.125359499236066,-0.01389361628782551
343,-7.162718626656538,-5.179748773016318,-1.5979821233989582,-0.756192356255256,-0.818344968028817,-0.36398026750745727,-0.4719119355350177,0.02360714877947344,0.7347115349258834,2.233849507744251,5.579795528141503,-0.01226426098283512
344,-6.330283408837211,-5.373886743889203,-1.5033877722685962,-0.6606280307658452,-0.740826304369483,-0.5991974729294476,-0.32913668713588906,0.00991564994487041,0.714729564269416,2.3472507731349053,7.580756893908149,-0.0168710057867937
345,-10.21145687267412,-10.126605565076618,-1.506160189232018,-0.8453422136633983,-0.7599612073679791,-0.38618864456092794,-0.4993876747022702,-9.077252537420256e-4,0.7153578095548663,2.266362417794634,4.148089791342069,-0.00810555531232575
346,-9.076532596538284,-6.549579521883854,-1.5635616084489763,-0.7289992053200176,-0.6604778778012141,-0.6292232357806433,-0.3697244264182577,0.08005478953854328,0.7395272797891412,2.2470498290406185,3.612190981782637,-0.00524746676022634
347,-9.044719283119017,-12.206538676988052,-1.711281186292842,-0.7169201273178694,-0.6040089054949525,-0.808150022341358,-0.6291323489688398,0.05275858026093541,0.7392911581735554,2.5904526897404057,6.543319657998267,-0.0149122415790586
348,-4.972654467133615,-3.76575166870968,-1.574209380917316,-0.5667490999577613,-0.667198527210077,-0.6512629628127594,-0.42356790979608216,0.03466314784082883,0.7030567538910836,2.1766946035015233,5.487935034305477,-0.0119989258710298
349,-14.81362767564653,-8.893528122966062,-1.423890253134864,-0.833143282730616,-0.5264130239330226,-0.6516982850286751,-0.4567236894082264,0.01001032536633545,0.7276586572665162,2.436924210275631,5.177188607866358,-0.01068193436691129
350,-6.123173554903696,-7.28690269021367,-1.6873271966720722,-0.8842228835214635,-0.745164375377291,-0.4746644344861082,-0.5646011457916975,0.04792381120028721,0.7396395280773571,2.3924996121172475,4.218726893768131,-0.00766223879341656
351,-8.354869665933325,-3.868275019844231,-1.722594296640418,-0.862760877441399,-0.5678733919701427,-0.6457604765418496,-0.30108581593380246,0.0457110301490838,0.7099068900675439,2.3949532017862736,5.72776390279445,-0.01208413503777136
352,-10.270318125930416,-4.989044312891454,-1.5102482910090165,-0.7804749767205195,-0.7883620017247587,-0.7114475923137213,-0.5059085704066578,0.03234633788270308,0.725384880737821,2.3994307018880763,6.558003634386293,-0.01409368836100084
353,-9.140157211058746,-10.956573429101129,-1.548081240789296,-0.7351767666412881,-0.7749731252861057,-0.44269358928047386,-0.5218184809186095,0.01144145707562231,0.7075826728099575,2.3170199419766178,5.220728444810963,-0.01124414744837314
354,-7.476656713428554,-2.5866253663104937,-1.681188720153976,-0.8301563077232996,-0.9807718433385132,-0.5352318040138302,-0.5143833549693314,0.0678514315087772,0.7441155549904319,2.153409593603679,4.752924227269574,-0.00885527684669105
355,-4.445572273355042,-8.890127489506954,-1.5193864567713793,-0.7969138848710744,-0.7309207979802576,-0.48539848347727166,-0.6249782070758728,0.07015085953807743,0.7712161016237858,2.1975105874769767,7.491504121550077,-0.01700396343369325
356,-8.68243553501256,-9.772035139526375,-1.5638895551335068,-0.7472411639297571,-0.8079094159563525,-0.44470982563445144,-0.22595481489290012,0.08429318164687705,0.7161550888754155,2.3837489850811884,4.29415762857634,-0.00778859713291022
357,-2.6052366001315237,-10.038724137625923,-1.5007550906517066,-0.7490053510564575,-0.8204757730120122,-0.5979218768106495,-0.23503420792726937,0.07351760083157463,0.7180667130864918,2.2558687569729527,5.213664974644334,-0.01186296297923001
358,-5.811028704821243,-7.383764765741046,-1.4190709181511003,-0.7356369729518447,-0.6225149731135564,-0.45895242285420074,-0.4737901119187669,0.0136687218080292,0.7516981331128234,2.31032550066735,5.364743801256628,-0.01222070000233253
359,-8.70744538994727,-4.7532709689553165,-1.616548017975617,-0.75578823629534,-0.5860659309470035,-0.5929717222353534,-0.6499009150993333,0.06581820057323559,0.7263746435974084,2.3879976207268863,4.7611562115623896,-0.01011893077288157
360,-9.488410090693712,-4.007012759792094,-1.582650205125483,-0.6677463388790268,-0.6198811054553912,-0.632856071764921,-0.5129307861763353,0.02433555562512577,0.7128269916792751,2.368118894852384,5.337982217317906,-0.01170788402072767
361,-10.595272655045392,-5.82186556784074,-1.514998221615112,-0.7964896522931931,-0.7367808641114509,-0.4994053746034629,-0.6550487047033187,0.09963601772626682,0.7311128669272178,2.081688104593652,4.370024104293787,-0.0078546360049741
362,-4.239273700684075,-8.14513712297809,-1.4991594871906793,-0.7145985690834833,-0.6264736837149913,-0.6002834389299543,-0.4437854572991155,0.06214225149024557,0.7126280708153407,2.317599355411599,5.620713537989365,-0.01169027977135963
363,-10.29312139790524,-6.952647205052948,-1.5713091129349457,-0.7441544188928603,-0.761716857833194,-0.5392674315789366,-0.6260966172869802,0.05193468255654184,0.7368713584181915,2.381298214710675,4.701872706810317,-0.00905186121471145
364,-11.882052305694137,-3.2128433045740676,-1.6554973645433757,-0.6975066481912828,-0.5530038956304792,-0.6818107179032936,-0.3854157277495328,0.03786814958427435,0.7133882473351544,2.1781707362877576,4.5346202013247625,-0.00905359734740778
365,-7.196896200255933,-4.1834716879648095,-1.5999101720498188,-0.8607705013809002,-0.7947970298819905,-0.608946307566639,-0.1860006840869537,0.02752689546498779,0.7295406391699477,2.3556781507345352,4.969232086386537,-0.01069067716404738
366,-11.920700496395538,-13.515148695959631,-1.5362569141575166,-1.036812261101534,-0.5044928473551061,-0.568738481275907,-0.6469675730946693,0.03918636176198217,0.7395792100224272,2.353945513775363,6.284699992619074,-0.0137523043070446
367,-10.515310848624177,-11.308164919410356,-1.450784152467692,-0.8043325980723054,-0.658158505359643,-0.4224756286743139,-0.36885801311200395,0.06513291211464156,0.7297081157227385,2.0689828185806967,5.873042674977285,-0.01292122297399141
368,-12.85668022553288,-12.780640784956937,-1.522385353421424,-0.872944962471564,-0.7647007105670347,-0.506043182787369,-0.4700571765874115,0.1002179506247225,0.7340435039469122,2.389110137641863,4.328941149044948,-0.00842452193974449
369,-8.928725174820375,-9.346003914867005,-1.621776693603857,-0.73111187736295,-0.7240559847714064,-0.7716723939073391,-0.422046871021638,0.02657590589779319,0.7308762320434719,2.3554354743187735,4.383521375298679,-0.0080921370908012
370,-0.14660956543478765,-7.389169386710075,-1.5276706726699067,-0.5787793380272329,-0.6694128084826997,-0.6510359799619891,-0.6360785673750804,0.02947949303276052,0.735044224670286,2.3137903067755934,6.733402778521867,-0.01465832257263743
371,-3.717305497976751,-11.022493724127283,-1.6618168298163476,-0.7875791794575018,-0.5938747840686877,-0.6166743208025552,-0.477593175566861,0.04575442869229708,0.7135045538053674,2.133721986633355,5.7595132815531525,-0.01240946996075134
372,-10.809387139082643,-7.522680914090533,-1.5388817621279265,-0.7519054188952701,-0.8256775167118804,-0.45440420154956374,-0.582244752433682,0.08264627254592126,0.7330484620986749,2.449765365389239,4.37694484655903,-0.00846208862738209
373,-11.471891800630178,-17.513329495448154,-1.687766451020274,-0.8120767199695711,-0.6735924021312195,-0.5110430232972195,-0.2558973968424837,0.0204326554119827,0.6989162595288154,2.253234436897696,3.5782489517926885,-0.00618919864323878
